,First Rand,Investec Group,MTN Group,Aveng Limited
2007-03-15,1689.84814453125,5078.29833984375,9100.0,1845.3037109375
2007-03-16,1639.4161376953125,5175.9248046875,9150.0,1943.7889404296875
2007-03-19,1666.513916015625,5291.82080078125,9320.0,1909.2327880859375
2007-03-20,1716.193115234375,5331.2138671875,9290.0,1943.7889404296875
2007-03-22,1768.130615234375,5457.95751953125,9510.0,1904.9132080078125
2007-03-23,1784.6903076171875,5406.00390625,9699.0,1943.7889404296875
2007-03-26,1719.9566650390625,5331.2138671875,9600.0,1939.469482421875
2007-03-27,1753.8289794921875,5346.62890625,9311.0,1917.871826171875
2007-03-28,1719.9566650390625,5326.646484375,9175.0,1913.55224609375
2007-03-29,1789.20654296875,5348.91259765625,9460.0,1943.7889404296875
2007-03-30,1851.68212890625,5366.0400390625,9850.0,1986.9842529296875
2007-04-02,1829.1005859375,5454.53173828125,9799.0,1974.0257568359375
2007-04-03,1847.91845703125,5480.7939453125,9899.0,1935.1500244140625
2007-04-04,1851.68212890625,5602.3994140625,9650.0,1939.0374755859375
2007-04-05,1834.36962890625,5617.81396484375,9624.0,1943.7889404296875
2007-04-10,1836.627685546875,5721.14990234375,9699.0,1943.7889404296875
2007-04-11,1787.701171875,5612.1044921875,9600.0,1943.7889404296875
2007-04-12,1829.1005859375,5570.9990234375,9600.0,1942.925048828125
2007-04-13,1896.844970703125,5652.6396484375,9980.0,1983.0968017578125
2007-04-16,1857.703857421875,5723.43359375,10300.0,2030.1796875
2007-04-17,1938.244384765625,5754.833984375,10399.0,2060.41650390625
2007-04-18,1885.5543212890625,5662.34521484375,10400.0,2051.77734375
2007-04-19,1896.844970703125,5652.06884765625,10400.0,2073.375
2007-04-20,1926.2010498046875,5664.62890625,10415.0,2073.375
2007-04-23,1905.1248779296875,5743.41552734375,10502.0,2103.61181640625
2007-04-24,1908.1357421875,5660.6328125,10305.0,2099.292236328125
2007-04-25,1915.6629638671875,5822.20166015625,10150.0,2090.653076171875
2007-04-26,1896.844970703125,5717.72412109375,10280.0,2073.375
2007-04-30,1896.844970703125,5784.521484375,10375.0,2084.173828125
2007-05-02,1889.31787109375,5831.9072265625,10400.0,2062.576171875
2007-05-03,1892.328857421875,6038.00830078125,10299.0,2047.457763671875
2007-05-04,1872.00537109375,6011.74609375,10200.0,2029.7476806640625
2007-05-07,1852.434814453125,6020.3095703125,9977.0,2025.42822265625
2007-05-08,1821.5733642578125,5936.38525390625,10100.0,2008.58203125
2007-05-09,1818.5626220703125,5937.52685546875,10080.0,2008.58203125
2007-05-10,1855.4456787109375,6039.14990234375,10100.0,2021.5406494140625
2007-05-11,1850.929443359375,6074.546875,10120.0,2030.1796875
2007-05-14,1817.809814453125,5857.5986328125,10040.0,2032.7713623046875
2007-05-15,1783.9376220703125,5841.0419921875,9951.0,2030.611572265625
2007-05-16,1750.0654296875,5846.18017578125,10000.0,2088.493408203125
2007-05-17,1750.0654296875,5780.52490234375,9900.0,2104.4755859375
2007-05-18,1753.8289794921875,5873.01318359375,9955.0,2125.209228515625
2007-05-21,1763.6142578125,5778.81201171875,9900.0,2181.36328125
2007-05-22,1810.28271484375,5729.142578125,9998.0,2228.878173828125
2007-05-23,1870.5,5794.7978515625,10199.0,2300.150390625
2007-05-24,1810.28271484375,5737.70654296875,9900.0,2310.085205078125
2007-05-25,1787.701171875,5570.9990234375,9560.0,2246.15625
2007-05-28,1795.228271484375,5623.52294921875,9861.0,2207.280517578125
2007-05-29,1804.2608642578125,5649.21435546875,9970.0,2224.55859375
2007-05-30,1742.5382080078125,5452.248046875,9650.0,2166.244873046875
2007-05-31,1722.9676513671875,5487.07421875,9780.0,2159.33349609375
2007-06-01,1722.9676513671875,5487.07421875,9780.0,2164.085205078125
2007-06-04,1716.193115234375,5653.78173828125,9600.0,2138.16796875
2007-06-05,1719.2039794921875,5640.650390625,9540.0,2136.00830078125
2007-06-06,1712.4295654296875,5508.1982421875,9680.0,2186.978515625
2007-06-07,1731.24755859375,5423.13134765625,9650.0,2148.966796875
2007-06-08,1685.331787109375,5309.51904296875,9575.0,2103.61181640625
2007-06-11,1735.010986328125,5309.51904296875,9900.0,2139.4638671875
2007-06-12,1713.93505859375,5244.4345703125,9580.0,2155.8779296875
2007-06-13,1731.24755859375,5343.7744140625,9800.0,2129.52880859375
2007-06-14,1786.948486328125,5461.3828125,9850.0,2159.765625
2007-06-15,1783.1849365234375,5623.52294921875,9765.0,2088.493408203125
2007-06-18,1754.5816650390625,5572.140625,9850.0,2126.0732421875
2007-06-19,1776.410400390625,5542.453125,9765.0,2159.765625
2007-06-20,1768.88330078125,5566.431640625,9850.0,2142.487548828125
2007-06-21,1753.8289794921875,5437.97509765625,9600.0,2164.085205078125
2007-06-22,1735.7637939453125,5309.51904296875,9555.0,2155.446044921875
2007-06-25,1731.24755859375,5335.21044921875,9254.0,2127.369140625
2007-06-26,1678.5572509765625,5335.21044921875,9250.0,2125.209228515625
2007-06-27,1646.1905517578125,5201.04541015625,9490.0,2107.93115234375
2007-06-28,1686.08447265625,5280.9736328125,9695.0,2094.97265625
2007-06-29,1701.1387939453125,5244.4345703125,9640.0,2157.605712890625
2007-07-02,1712.4295654296875,5325.5048828125,9705.0,2224.55859375
2007-07-03,1716.193115234375,5406.5751953125,9850.0,2233.197509765625
2007-07-04,1682.3209228515625,5445.96826171875,10060.0,2213.327880859375
2007-07-05,1671.0301513671875,5486.50341796875,9840.0,2233.197509765625
2007-07-06,1712.4295654296875,5463.66650390625,10040.0,2256.955078125
2007-07-09,1746.3017578125,5473.3720703125,10435.0,2375.7421875
2007-07-10,1798.991943359375,5457.95751953125,10300.0,2345.073486328125
2007-07-11,1806.51904296875,5475.0849609375,10200.0,2321.316162109375
2007-07-12,1780.1739501953125,5359.759765625,10203.0,2330.819091796875
2007-07-13,1772.6468505859375,5495.06689453125,10189.0,2397.33984375
2007-07-16,1776.410400390625,5537.8857421875,10245.0,2410.29833984375
2007-07-17,1754.5816650390625,5509.33984375,10150.0,2401.6591796875
2007-07-18,1769.635986328125,5487.07421875,10100.0,2418.9375
2007-07-19,1776.410400390625,5457.95751953125,10150.0,2447.014404296875
2007-07-20,1775.65771484375,5483.6484375,10430.0,2453.49365234375
2007-07-23,1829.853271484375,5346.62890625,10525.0,2457.813232421875
2007-07-24,1851.68212890625,5316.3701171875,10500.0,2397.33984375
2007-07-25,1813.29345703125,5195.3359375,10320.0,2371.422607421875
2007-07-26,1753.8289794921875,5052.60693359375,10150.0,2308.789306640625
2007-07-27,1716.193115234375,4966.39892578125,10035.0,2246.15625
2007-07-30,1738.774658203125,5021.20654296875,10100.0,2246.15625
2007-07-31,1744.79638671875,5081.7236328125,10135.0,2320.4521484375
2007-08-01,1731.24755859375,5018.35205078125,9710.0,2245.724365234375
2007-08-02,1753.8289794921875,4952.1259765625,9757.0,2245.724365234375
2007-08-03,1701.1387939453125,4909.8779296875,9875.0,2252.20361328125
2007-08-06,1681.5682373046875,4824.24072265625,9600.0,2157.605712890625
2007-08-07,1730.4947509765625,4835.65869140625,9841.0,2159.765625
2007-08-08,1783.9376220703125,4978.3876953125,10295.0,2174.8837890625
2007-08-10,1693.611572265625,4475.98193359375,9880.0,2116.5703125
2007-08-13,1761.3560791015625,4738.60302734375,10045.0,2103.61181640625
2007-08-14,1686.08447265625,4652.9658203125,9980.0,2116.5703125
2007-08-15,1686.08447265625,4510.23681640625,9720.0,2069.055419921875
2007-08-16,1622.1036376953125,4338.39111328125,9230.0,1972.7298583984375
2007-08-17,1637.157958984375,4304.13623046875,9176.0,1976.185546875
2007-08-20,1648.44873046875,4356.08935546875,9828.0,2030.1796875
2007-08-21,1607.04931640625,4338.9619140625,9711.0,2079.854248046875
2007-08-22,1647.696044921875,4404.04638671875,9948.0,2116.5703125
2007-08-23,1682.3209228515625,4566.75732421875,9950.0,2192.162109375
2007-08-24,1686.08447265625,4440.5849609375,9800.0,2159.765625
2007-08-27,1722.9676513671875,4545.0625,10240.0,2192.162109375
2007-08-28,1663.5030517578125,4340.10400390625,10199.0,2215.487548828125
2007-08-29,1701.1387939453125,4396.0537109375,10400.0,2183.52294921875
2007-08-30,1743.2908935546875,4387.48974609375,10865.0,2235.357421875
2007-08-31,1757.592529296875,4511.37841796875,10880.0,2285.031982421875
2007-09-03,1761.3560791015625,4567.32861328125,10600.0,2289.3515625
2007-09-04,1772.6468505859375,4658.10400390625,10408.0,2310.94921875
2007-09-05,1708.666015625,4595.8740234375,10500.0,2289.783447265625
2007-09-06,1731.24755859375,4613.00146484375,10775.0,2289.3515625
2007-09-07,1678.5572509765625,4453.14501953125,10400.0,2202.9609375
2007-09-10,1716.193115234375,4385.77734375,10690.0,2164.51708984375
2007-09-11,1737.2691650390625,4504.52783203125,11189.0,2341.185791015625
2007-09-12,1719.9566650390625,4464.5634765625,11130.0,2397.33984375
2007-09-13,1719.9566650390625,4480.54931640625,11290.0,2506.19189453125
2007-09-14,1732.000244140625,4289.86328125,11230.0,2462.1328125
2007-09-17,1746.3017578125,4053.50390625,10950.0,2381.78955078125
2007-09-18,1692.85888671875,4140.283203125,10950.0,2418.9375
2007-09-19,1716.193115234375,4346.95458984375,10980.0,2384.381103515625
2007-09-20,1725.2257080078125,4213.3603515625,10980.0,2362.78369140625
2007-09-21,1694.3643798828125,4204.796875,10735.0,2332.546875
2007-09-25,1640.9215087890625,4013.539794921875,10700.0,2375.7421875
2007-09-26,1655.975830078125,4087.7587890625,10670.0,2429.736328125
2007-09-27,1683.0736083984375,4139.14111328125,10700.0,2418.9375
2007-09-28,1663.5030517578125,4139.14111328125,10450.0,2375.7421875
2007-10-01,1648.44873046875,4024.38720703125,10281.0,2341.185791015625
2007-10-02,1723.7203369140625,4167.68701171875,10941.0,2332.546875
2007-10-03,1806.51904296875,4316.12548828125,11450.0,2371.422607421875
2007-10-04,1806.51904296875,4353.8056640625,11621.0,2388.70068359375
2007-10-05,1835.875,4304.70703125,11580.0,2476.38720703125
2007-10-08,1835.122314453125,4329.8271484375,11665.0,2531.245361328125
2007-10-09,1798.991943359375,4292.7177734375,11600.0,2548.955322265625
2007-10-10,1827.5950927734375,4333.2529296875,11200.0,2643.552978515625
2007-10-11,1870.5,4276.1611328125,11000.0,2732.103515625
2007-10-12,1821.5733642578125,4225.349609375,11355.0,2721.3046875
2007-10-15,1783.9376220703125,4167.1162109375,11400.0,2678.109375
2007-10-16,1786.948486328125,4101.4609375,11300.0,2669.47021484375
2007-10-17,1802.7554931640625,4127.72314453125,11400.0,2678.109375
2007-10-18,1802.7554931640625,4054.07470703125,11520.0,2621.5234375
2007-10-19,1781.679443359375,4070.63134765625,11615.0,2652.192138671875
2007-10-22,1757.592529296875,4024.9580078125,11515.0,2613.31640625
2007-10-23,1805.766357421875,4136.28662109375,11650.0,2665.150634765625
2007-10-24,1829.1005859375,4156.26904296875,11651.0,2699.70703125
2007-10-25,1911.8994140625,4247.615234375,12000.0,2807.26318359375
2007-10-26,1942.008056640625,4280.728515625,12894.0,2872.48828125
2007-10-29,1958.5677490234375,4280.728515625,12724.0,2937.28125
2007-10-30,1953.298828125,4410.32666015625,12400.0,2870.32861328125
2007-10-31,1934.48095703125,4478.83642578125,12625.0,2768.819580078125
2007-11-01,1889.31787109375,4437.15966796875,12440.0,2678.109375
2007-11-02,1900.608642578125,4373.216796875,12399.0,2678.109375
2007-11-05,1897.5977783203125,4307.5615234375,12340.0,2622.387451171875
2007-11-06,1926.2010498046875,4319.55078125,12490.0,2712.66552734375
2007-11-07,1897.5977783203125,4256.17919921875,12490.0,2780.914306640625
2007-11-08,1927.7064208984375,4196.23291015625,12597.0,2785.665771484375
2007-11-09,1940.5025634765625,4167.68701171875,12626.0,2807.6953125
2007-11-12,1942.008056640625,4259.03369140625,12998.0,2816.334228515625
2007-11-13,1938.244384765625,4264.74267578125,12775.0,2760.180419921875
2007-11-14,1934.48095703125,4338.9619140625,12950.0,2807.6953125
2007-11-15,1934.48095703125,4189.953125,12953.0,2721.736572265625
2007-11-16,1893.08154296875,4229.9169921875,12450.0,2766.65966796875
2007-11-19,1878.8623046875,4024.9580078125,12330.0,2745.06201171875
2007-11-20,1927.883056640625,4161.97802734375,12949.0,2721.3046875
2007-11-21,1919.846923828125,4019.2490234375,12348.0,2634.9140625
2007-11-22,1901.3636474609375,4024.9580078125,12436.0,2621.955322265625
2007-11-23,1876.4515380859375,4108.8828125,12670.0,2624.547119140625
2007-11-26,1818.5909423828125,3996.412353515625,12175.0,2626.27490234375
2007-11-27,1784.03515625,4007.83056640625,12030.0,2561.48193359375
2007-11-28,1755.9085693359375,4093.468017578125,12950.0,2491.505615234375
2007-11-29,1778.409912109375,4088.900634765625,13760.0,2450.469970703125
2007-11-30,1727.7818603515625,4110.595703125,13760.0,2505.328125
2007-12-03,1703.67333984375,4047.223876953125,13750.0,2548.5234375
2007-12-04,1711.70947265625,3956.4482421875,13495.0,2634.9140625
2007-12-05,1771.98095703125,3987.8486328125,13250.0,2721.736572265625
2007-12-06,1723.7637939453125,3979.284912109375,13599.0,2699.70703125
2007-12-07,1683.582763671875,4043.227294921875,13389.0,2634.9140625
2007-12-10,1667.5103759765625,3910.77490234375,13399.0,2721.3046875
2007-12-11,1707.69140625,3945.02978515625,13400.0,2786.09765625
2007-12-12,1755.1048583984375,3929.044189453125,13140.0,2829.29296875
2007-12-13,1663.4923095703125,3853.683349609375,12901.0,2742.90234375
2007-12-14,1639.3836669921875,3770.900390625,12450.0,2653.488037109375
2007-12-18,1647.419921875,3742.354736328125,12140.0,2617.635986328125
2007-12-19,1647.419921875,3653.86279296875,12025.0,2591.71875
2007-12-20,1687.6009521484375,3636.735107421875,12550.0,2658.67138671875
2007-12-21,1675.546630859375,3710.954345703125,13249.0,2624.115234375
2007-12-24,1667.5103759765625,3666.993896484375,13389.0,2678.109375
2007-12-27,1687.6009521484375,3636.735107421875,13550.0,2699.27490234375
2007-12-28,1668.31396484375,3612.756591796875,13411.0,2667.310546875
2007-12-31,1587.1485595703125,3589.34912109375,12806.0,2628.434814453125
2008-01-02,1627.329345703125,3597.342041015625,13150.0,2643.552978515625
2008-01-03,1583.13037109375,3539.679443359375,12800.0,2645.712890625
2008-01-04,1556.61083984375,3465.46044921875,12801.0,2591.71875
2008-01-07,1526.876953125,3425.496337890625,12790.0,2529.08544921875
2008-01-08,1574.2906494140625,3435.772705078125,12780.0,2567.961181640625
2008-01-09,1572.683349609375,3354.1318359375,12365.0,2503.168212890625
2008-01-10,1494.732177734375,3321.0185546875,11811.0,2390.860595703125
2008-01-11,1446.51513671875,3254.221435546875,11400.0,2280.71240234375
2008-01-14,1489.9105224609375,3311.31298828125,11959.0,2285.031982421875
2008-01-15,1469.016357421875,3277.05810546875,11800.0,2213.759765625
2008-01-16,1479.4635009765625,3241.09033203125,11150.0,2224.55859375
2008-01-17,1477.856201171875,3342.71337890625,11328.5,2323.90771484375
2008-01-18,1429.6390380859375,3322.7314453125,11301.0,2278.552734375
2008-01-21,1386.24365234375,3197.70068359375,10780.0,2209.440185546875
2008-01-22,1402.3160400390625,3250.7958984375,10900.0,2202.9609375
2008-01-23,1379.010986328125,3192.5625,10550.0,2159.765625
2008-01-24,1438.4788818359375,3311.31298828125,11154.0,2224.55859375
2008-01-25,1422.406494140625,3411.223388671875,11350.0,2135.576171875
2008-01-28,1334.00830078125,3337.5751953125,11145.0,2060.41650390625
2008-01-29,1347.669921875,3385.531982421875,11599.0,2164.085205078125
2008-01-30,1342.84814453125,3533.3994140625,11850.0,2198.641357421875
2008-01-31,1334.00830078125,3516.8427734375,11750.0,2246.15625
2008-02-01,1414.3702392578125,3588.7783203125,12600.0,2289.3515625
2008-02-04,1438.4788818359375,3657.2880859375,12650.0,2392.156494140625
2008-02-05,1350.0806884765625,3482.587890625,11900.0,2267.75390625
2008-02-06,1320.3468017578125,3493.435302734375,11480.0,2358.464111328125
2008-02-07,1294.6309814453125,3465.46044921875,11000.0,2293.671142578125
2008-02-08,1297.845458984375,3442.623779296875,11100.0,2265.593994140625
2008-02-11,1284.987548828125,3362.695556640625,10900.0,2241.836669921875
2008-02-12,1324.3648681640625,3494.006103515625,11633.0,2246.588134765625
2008-02-13,1374.1893310546875,3462.034912109375,11500.0,2310.94921875
2008-02-14,1397.4942626953125,3572.2216796875,11840.0,2397.33984375
2008-02-15,1374.1893310546875,3345.568115234375,11850.0,2451.333984375
2008-02-18,1381.421875,3286.192626953125,11799.0,2451.333984375
2008-02-19,1426.424560546875,3448.90380859375,11940.0,2451.333984375
2008-02-20,1406.3341064453125,3359.8408203125,11450.0,2496.68896484375
2008-02-21,1399.1014404296875,3334.149658203125,11700.0,2462.1328125
2008-02-22,1414.3702392578125,3328.4404296875,11730.0,2436.215576171875
2008-02-25,1450.533203125,3385.531982421875,11900.0,2494.097412109375
2008-02-26,1557.41455078125,3534.541259765625,12749.0,2522.606201171875
2008-02-27,1543.7530517578125,3471.16943359375,12411.0,2462.1328125
2008-02-28,1504.375732421875,3425.496337890625,12324.0,2587.8310546875
2008-02-29,1502.7684326171875,3294.185546875,12400.0,2678.109375
2008-03-03,1445.71142578125,3231.384765625,12100.0,2613.31640625
2008-03-04,1368.56396484375,3128.619873046875,11900.0,2505.328125
2008-03-05,1326.7757568359375,3030.993408203125,11820.0,2418.9375
2008-03-06,1346.8662109375,3037.273193359375,11895.0,2415.913818359375
2008-03-07,1301.863525390625,2969.9052734375,12000.0,2310.94921875
2008-03-10,1303.4708251953125,2995.025634765625,12300.0,2246.15625
2008-03-11,1365.3494873046875,3048.691650390625,12702.0,2267.75390625
2008-03-12,1354.90234375,3156.5947265625,13000.0,2332.546875
2008-03-13,1297.041748046875,3025.85498046875,12470.0,2345.50537109375
2008-03-14,1285.791259765625,2969.334228515625,12700.0,2440.53515625
2008-03-17,1237.573974609375,2797.488525390625,12465.0,2332.546875
2008-03-18,1289.005615234375,2935.079345703125,12699.0,2418.9375
2008-03-19,1271.3260498046875,2917.381103515625,13250.0,2375.7421875
2008-03-20,1237.573974609375,2994.45458984375,12800.0,2339.026123046875
2008-03-25,1289.809326171875,3202.839111328125,13500.0,2440.53515625
2008-03-26,1293.8272705078125,3185.71142578125,13190.0,2590.854736328125
2008-03-27,1329.990234375,3253.650390625,12898.0,2570.12109375
2008-03-28,1323.561279296875,3208.548095703125,12890.0,2597.76611328125
2008-03-31,1285.791259765625,3083.517578125,12300.0,2505.328125
2008-04-01,1301.863525390625,3231.384765625,13120.0,2591.71875
2008-04-02,1372.5821533203125,3382.677490234375,13310.0,2656.51171875
